Date,Close
28-10-2016,1176.97
30-10-2016,1178.98
01-11-2016,1180.95
02-11-2016,1168.45
03-11-2016,1175.93
04-11-2016,1151.52
07-11-2016,1145.36
08-11-2016,1149.25
09-11-2016,1135.19
10-11-2016,1173.37
11-11-2016,1133.53
15-11-2016,1128.73
16-11-2016,1134.41
17-11-2016,1106.63
18-11-2016,1116.69
21-11-2016,1110.3
22-11-2016,1119.78
23-11-2016,1119.71
24-11-2016,1119.6
25-11-2016,1120.64
28-11-2016,1165.89
29-11-2016,1189.64
30-11-2016,1193.64
01-12-2016,1181.46
02-12-2016,1177.32
05-12-2016,1194.83
06-12-2016,1196.54
07-12-2016,1195.74
08-12-2016,1198.16
09-12-2016,1190.34
12-12-2016,1175.15
13-12-2016,1183.43
14-12-2016,1169.4
15-12-2016,1158.98
16-12-2016,1145.68
19-12-2016,1130.13
20-12-2016,1115.39
21-12-2016,1112.57
22-12-2016,1090.89
23-12-2016,1091.35
26-12-2016,1077.03
27-12-2016,1091.65
28-12-2016,1099.02
29-12-2016,1110.75
30-12-2016,1120.64
02-01-2017,1134.78
03-01-2017,1117.01
04-01-2017,1145.77
05-01-2017,1160.95
06-01-2017,1156.27
09-01-2017,1152.7
10-01-2017,1158.93
11-01-2017,1163.33
12-01-2017,1164
13-01-2017,1150.2
16-01-2017,1152.13
17-01-2017,1147.59
18-01-2017,1137.03
19-01-2017,1152.78
20-01-2017,1155.5
23-01-2017,1153.24
24-01-2017,1158.89
25-01-2017,1152.34
27-01-2017,1181.18
30-01-2017,1250.57
31-01-2017,1243.71
01-02-2017,1237.46
02-02-2017,1256.93
03-02-2017,1268.2
06-02-2017,1272.6
07-02-2017,1263.79
08-02-2017,1275.72
09-02-2017,1287.96
10-02-2017,1285.05
13-02-2017,1280.15
14-02-2017,1303.88
15-02-2017,1288.9
16-02-2017,1292.73
17-02-2017,1288.83
20-02-2017,1308.48
21-02-2017,1277.71
22-02-2017,1283.58
23-02-2017,1306.93
27-02-2017,1270.4
28-02-2017,1291.87
01-03-2017,1288.02
02-03-2017,1266.24
03-03-2017,1281.6
06-03-2017,1294.43
07-03-2017,1288.32
08-03-2017,1280.4
09-03-2017,1274.33
10-03-2017,1285.43
14-03-2017,1278.18
15-03-2017,1301.05
16-03-2017,1300.57
17-03-2017,1265.18
20-03-2017,1251.19
21-03-2017,1243.95
22-03-2017,1218.01
23-03-2017,1222.08
24-03-2017,1222.56
27-03-2017,1211.46
28-03-2017,1222.83
29-03-2017,1242.13
30-03-2017,1252.15
31-03-2017,1240.67
03-04-2017,1229.97
05-04-2017,1251.57
06-04-2017,1244.23
07-04-2017,1253.57
10-04-2017,1260.25
11-04-2017,1272.39
12-04-2017,1277.52
13-04-2017,1250.05
17-04-2017,1241.85
18-04-2017,1230.22
19-04-2017,1238.17
20-04-2017,1239.41
21-04-2017,1248.7
24-04-2017,1256.95
25-04-2017,1289.87
26-04-2017,1289.61
27-04-2017,1288.81
28-04-2017,1277.72
02-05-2017,1262.17
03-05-2017,1263.02
04-05-2017,1257.92
05-05-2017,1246.19
08-05-2017,1270.87
09-05-2017,1261.15
10-05-2017,1319.02
11-05-2017,1314.92
12-05-2017,1311.44
15-05-2017,1299.18
16-05-2017,1325.66
17-05-2017,1337.41
18-05-2017,1314.14
19-05-2017,1317.82
22-05-2017,1319.39
23-05-2017,1301.4
24-05-2017,1271.24
25-05-2017,1280.94
26-05-2017,1287.54
29-05-2017,1287.53
30-05-2017,1274.95
31-05-2017,1278.56
01-06-2017,1276.83
02-06-2017,1289.31
05-06-2017,1297.1
06-06-2017,1287.08
07-06-2017,1291.26
08-06-2017,1281.61
09-06-2017,1285.26
12-06-2017,1277.59
13-06-2017,1276.22
14-06-2017,1276.18
15-06-2017,1268.05
16-06-2017,1268.5
19-06-2017,1275.56
20-06-2017,1280.02
21-06-2017,1275.9
22-06-2017,1276.1
23-06-2017,1270.03
27-06-2017,1285.08
28-06-2017,1299.31
29-06-2017,1313.57
30-06-2017,1305.01
03-07-2017,1329.34
04-07-2017,1320.33
05-07-2017,1320.12
06-07-2017,1336.74
07-07-2017,1340.88
10-07-2017,1392.84
11-07-2017,1367.88
12-07-2017,1383.24
13-07-2017,1388.32
14-07-2017,1400.95
17-07-2017,1408.78
18-07-2017,1402.99
19-07-2017,1446.19
20-07-2017,1444.49
21-07-2017,1429.49
24-07-2017,1449.42
25-07-2017,1478.93
26-07-2017,1473.14
27-07-2017,1445.41
28-07-2017,1444.79
31-07-2017,1443.64
01-08-2017,1438.29
02-08-2017,1434.55
03-08-2017,1450.1
04-08-2017,1443.89
07-08-2017,1441.84
08-08-2017,1423.48
09-08-2017,1411.74
10-08-2017,1393.01
11-08-2017,1387.42
14-08-2017,1388.18
16-08-2017,1389.32
17-08-2017,1410.78
18-08-2017,1432.26
21-08-2017,1413.76
22-08-2017,1414.7
23-08-2017,1439.84
24-08-2017,1443.73
28-08-2017,1453.9
29-08-2017,1426.69
30-08-2017,1435.05
31-08-2017,1434.79
01-09-2017,1429.68
04-09-2017,1410.87
05-09-2017,1387.99
06-09-2017,1380.32
07-09-2017,1369.97
08-09-2017,1375.26
11-09-2017,1372
12-09-2017,1382.49
13-09-2017,1376.94
14-09-2017,1374.25
15-09-2017,1366.59
18-09-2017,1392.25
19-09-2017,1401.29
20-09-2017,1390.55
21-09-2017,1390.92
22-09-2017,1374.82
25-09-2017,1358.97
26-09-2017,1343.48
27-09-2017,1338.88
28-09-2017,1347.15
29-09-2017,1363.93
03-10-2017,1363.31
04-10-2017,1355.96
05-10-2017,1346.28
06-10-2017,1350.82
09-10-2017,1343.54
10-10-2017,1354.63
11-10-2017,1392.96
12-10-2017,1419.79
13-10-2017,1494.66
16-10-2017,1557.95
17-10-2017,1601.03
18-10-2017,1571.23
19-10-2017,1594.18
23-10-2017,1639.13
24-10-2017,1652.5
25-10-2017,1671.97
26-10-2017,1662.3
27-10-2017,1578.16
30-10-2017,1606.99
31-10-2017,1630.42
01-11-2017,1694.53
02-11-2017,1707.32
03-11-2017,1699.21
06-11-2017,1680.85
07-11-2017,1649.48
08-11-2017,1624.93
09-11-2017,1633.58
10-11-2017,1626.04
13-11-2017,1594.51
14-11-2017,1574.34
15-11-2017,1533.89
16-11-2017,1553.88
17-11-2017,1556.29
20-11-2017,1570.94
21-11-2017,1586.59
22-11-2017,1568.37
23-11-2017,1557.24
24-11-2017,1562.19
27-11-2017,1572.83
28-11-2017,1552.38
29-11-2017,1559.93
30-11-2017,1565.91
01-12-2017,1540.19
04-12-2017,1529.95
05-12-2017,1542.66
06-12-2017,1521.42
07-12-2017,1594.61
08-12-2017,1606.14
11-12-2017,1613.88
12-12-2017,1579.61
13-12-2017,1569.76
14-12-2017,1581.21
15-12-2017,1573.23
18-12-2017,1587.59
19-12-2017,1618.69
20-12-2017,1616.24
21-12-2017,1613.33
22-12-2017,1619.16
26-12-2017,1656.1
27-12-2017,1647.79
28-12-2017,1648.19
29-12-2017,1675.03
01-01-2018,1665.16
02-01-2018,1641.76
03-01-2018,1649.54
04-01-2018,1672.84
05-01-2018,1718.79
08-01-2018,1673.46
09-01-2018,1650.94
10-01-2018,1652.96
11-01-2018,1662.06
12-01-2018,1659.52
15-01-2018,1643.26
16-01-2018,1617.91
17-01-2018,1629.71
18-01-2018,1586.87
19-01-2018,1593.94
22-01-2018,1570.12
23-01-2018,1574.79
24-01-2018,1518.99
25-01-2018,1505.4
29-01-2018,1487.65
