Date,Open,High,Low,Close
13-Nov-09,,,,1215.93
16-Nov-09,,,,1228.84
17-Nov-09,,,,1208.99
18-Nov-09,,,,1208.94
19-Nov-09,,,,1189.68
20-Nov-09,,,,1182.98
23-Nov-09,,,,1148.6
24-Nov-09,,,,1166.02
25-Nov-09,,,,1157.77
26-Nov-09,,,,1153.2
27-Nov-09,,,,1157.49
30-Nov-09,,,,1207.78
01-Dec-09,,,,1229.68
02-Dec-09,,,,1230.9
03-Dec-09,,,,1242.32
04-Dec-09,,,,1250.1
07-Dec-09,,,,1258.03
08-Dec-09,,,,1295.97
09-Dec-09,,,,1307.05
10-Dec-09,,,,1344.65
11-Dec-09,,,,1315.11
14-Dec-09,,,,1279.9
15-Dec-09,,,,1259.97
16-Dec-09,,,,1286
17-Dec-09,,,,1278.01
18-Dec-09,,,,1258.22
21-Dec-09,,,,1237.09
22-Dec-09,,,,1271.39
23-Dec-09,,,,1290.11
24-Dec-09,,,,1277.09
29-Dec-09,,,,1290.15
30-Dec-09,,,,1288.45
31-Dec-09,,,,1294.12
04-Jan-10,,,,1292.99
05-Jan-10,,,,1325.87
06-Jan-10,,,,1319.88
07-Jan-10,,,,1325.46
08-Jan-10,,,,1313.02
11-Jan-10,,,,1330.12
12-Jan-10,,,,1298.19
13-Jan-10,,,,1298.12
14-Jan-10,,,,1311.56
15-Jan-10,,,,1317.31
18-Jan-10,,,,1321.79
19-Jan-10,,,,1312.73
20-Jan-10,,,,1336.51
21-Jan-10,,,,1307.33
22-Jan-10,,,,1307.01
25-Jan-10,,,,1323.55
27-Jan-10,,,,1286.58
28-Jan-10,,,,1260.26
29-Jan-10,,,,1241.61
01-Feb-10,,,,1265.45
02-Feb-10,,,,1243.3
03-Feb-10,,,,1253.44
04-Feb-10,,,,1228.17
05-Feb-10,,,,1209.29
08-Feb-10,,,,1238.96
09-Feb-10,,,,1252.66
10-Feb-10,,,,1253.04
11-Feb-10,,,,1255.4
15-Feb-10,,,,1179.19
16-Feb-10,,,,1155.46
17-Feb-10,,,,1177.96
18-Feb-10,,,,1177.72
19-Feb-10,,,,1160.14
22-Feb-10,,,,1149.64
23-Feb-10,,,,1156.72
24-Feb-10,,,,1142.9
25-Feb-10,,,,1142.08
26-Feb-10,,,,1155.34
02-Mar-10,,,,1187.58
03-Mar-10,,,,1192.82
04-Mar-10,,,,1201.61
05-Mar-10,,,,1217.65
08-Mar-10,,,,1201.94
09-Mar-10,,,,1194.15
10-Mar-10,,,,1186.45
11-Mar-10,,,,1194.28
12-Mar-10,,,,1200.58
15-Mar-10,,,,1200.11
16-Mar-10,,,,1198.54
17-Mar-10,,,,1208.67
18-Mar-10,,,,1224.98
19-Mar-10,,,,1260.12
22-Mar-10,,,,1270.53
23-Mar-10,,,,1242.22
25-Mar-10,,,,1257.78
26-Mar-10,,,,1247.37
29-Mar-10,,,,1250.58
30-Mar-10,,,,1247.25
31-Mar-10,,,,1254.94
01-Apr-10,,,,1234.01
05-Apr-10,,,,1268.96
06-Apr-10,,,,1278.47
07-Apr-10,,,,1294.24
08-Apr-10,,,,1273.25
09-Apr-10,,,,1266.24
12-Apr-10,,,,1263.77
13-Apr-10,,,,1254.41
15-Apr-10,,,,1247.69
16-Apr-10,,,,1241.06
19-Apr-10,,,,1238.25
20-Apr-10,,,,1236.89
21-Apr-10,,,,1237.68
22-Apr-10,,,,1233.72
23-Apr-10,,,,1218.53
26-Apr-10,,,,1218.56
27-Apr-10,,,,1220.56
28-Apr-10,,,,1201.98
29-Apr-10,,,,1204.28
30-Apr-10,,,,1206.38
03-May-10,,,,1207.49
04-May-10,,,,1184.84
05-May-10,,,,1200.14
06-May-10,,,,1181.63
07-May-10,,,,1163.77
10-May-10,,,,1183.71
11-May-10,,,,1145.27
12-May-10,,,,1079.36
13-May-10,,,,1071.4
14-May-10,,,,1082.7
17-May-10,,,,1080.9
18-May-10,,,,1088.51
19-May-10,,,,1046.13
20-May-10,,,,1047.33
21-May-10,,,,1053.07
24-May-10,,,,1073.87
25-May-10,,,,1051.12
26-May-10,,,,1044.68
27-May-10,,,,1040.98
28-May-10,,,,1055.71
31-May-10,,,,1057.02
01-Jun-10,,,,1032.05
02-Jun-10,,,,1093.12
03-Jun-10,,,,1118.86
04-Jun-10,,,,1131.35
07-Jun-10,,,,1118.12
08-Jun-10,,,,1078.19
09-Jun-10,,,,1116.12
10-Jun-10,,,,1158.56
11-Jun-10,,,,1130.02
14-Jun-10,,,,1127.81
15-Jun-10,,,,1142.08
16-Jun-10,,,,1141.12
17-Jun-10,,,,1150.14
18-Jun-10,,,,1132.16
21-Jun-10,,,,1133.64
22-Jun-10,,,,1126.63
23-Jun-10,,,,1135.38
24-Jun-10,,,,1136.09
25-Jun-10,,,,1143.59
28-Jun-10,,,,1166.68
29-Jun-10,,,,1154.44
30-Jun-10,,,,1158.95
01-Jul-10,,,,1154.77
02-Jul-10,,,,1150
05-Jul-10,,,,1148.9
06-Jul-10,,,,1156.21
07-Jul-10,,,,1170.97
08-Jul-10,,,,1188.17
09-Jul-10,,,,1275.31
12-Jul-10,,,,1271.05
13-Jul-10,,,,1248.57
14-Jul-10,,,,1245.31
15-Jul-10,,,,1233.42
16-Jul-10,,,,1242.78
19-Jul-10,,,,1246.84
20-Jul-10,,,,1238.7
21-Jul-10,,,,1233.43
22-Jul-10,,,,1253.6
23-Jul-10,,,,1283.18
26-Jul-10,,,,1295.13
27-Jul-10,,,,1301.78
28-Jul-10,,,,1296.53
29-Jul-10,,,,1278.11
30-Jul-10,,,,1254.31
02-Aug-10,,,,1283.68
03-Aug-10,,,,1306.89
04-Aug-10,,,,1300.91
05-Aug-10,,,,1292.31
06-Aug-10,,,,1288.01
09-Aug-10,,,,1311.5
10-Aug-10,,,,1296.66
11-Aug-10,,,,1287.11
12-Aug-10,,,,1284.46
13-Aug-10,,,,1279.51
16-Aug-10,,,,1272.55
17-Aug-10,,,,1271.66
18-Aug-10,,,,1265.53
19-Aug-10,,,,1264.29
20-Aug-10,,,,1254.71
23-Aug-10,,,,1272.97
24-Aug-10,,,,1281.25
25-Aug-10,,,,1266.49
26-Aug-10,,,,1271.55
27-Aug-10,,,,1259.93
30-Aug-10,,,,1277.96
31-Aug-10,,,,1280.78
01-Sep-10,,,,1320.42
02-Sep-10,,,,1310.98
03-Sep-10,,,,1323.58
06-Sep-10,,,,1335.44
07-Sep-10,,,,1338.13
08-Sep-10,,,,1365.85
09-Sep-10,,,,1359.83
13-Sep-10,,,,1353.8
14-Sep-10,,,,1370.63
15-Sep-10,,,,1369.32
16-Sep-10,,,,1342.17
17-Sep-10,,,,1383.21
20-Sep-10,,,,1413.44
21-Sep-10,,,,1406.18
22-Sep-10,,,,1392.98
23-Sep-10,,,,1373.92
24-Sep-10,,,,1408.62
27-Sep-10,,,,1418.8
28-Sep-10,,,,1415.12
29-Sep-10,,,,1388.87
30-Sep-10,,,,1391.86
01-Oct-10,,,,1391.58
04-Oct-10,,,,1386.01
05-Oct-10,,,,1380.01
06-Oct-10,,,,1377.14
07-Oct-10,,,,1382.34
08-Oct-10,,,,1375.38
11-Oct-10,,,,1359.57
12-Oct-10,,,,1358.49
13-Oct-10,,,,1382.53
14-Oct-10,,,,1366.19
15-Oct-10,,,,1331.99
18-Oct-10,,,,1313.67
19-Oct-10,,,,1309.63
20-Oct-10,,,,1291.52
21-Oct-10,,,,1342.19
22-Oct-10,,,,1335.74
25-Oct-10,,,,1344.83
26-Oct-10,,,,1315.5
27-Oct-10,,,,1302.01
28-Oct-10,,,,1315.23
29-Oct-10,,,,1303.84
01-Nov-10,,,,1332.12
02-Nov-10,,,,1318.25
03-Nov-10,,,,1313.19
04-Nov-10,,,,1311.82
05-Nov-10,,,,1321.61
08-Nov-10,,,,1315.68
09-Nov-10,,,,1333.69
10-Nov-10,,,,1316.25
11-Nov-10,,,,1284.74
12-Nov-10,,,,1248.26
15-Nov-10,,,,1252.82
16-Nov-10,,,,1249.09
18-Nov-10,,,,1266.96
19-Nov-10,,,,1270.47
22-Nov-10,,,,1288.64
23-Nov-10,,,,1262.18
24-Nov-10,,,,1261.19
25-Nov-10,,,,1261.79
26-Nov-10,,,,1240.6
29-Nov-10,,,,1250.29
30-Nov-10,,,,1315.65
01-Dec-10,,,,1303.84
02-Dec-10,,,,1296.6
03-Dec-10,,,,1287.34
06-Dec-10,,,,1279.6
07-Dec-10,,,,1285.11
08-Dec-10,,,,1274.31
09-Dec-10,,,,1235.31
10-Dec-10,,,,1225.53
13-Dec-10,,,,1232.17
14-Dec-10,,,,1241.95
15-Dec-10,,,,1251.92
16-Dec-10,,,,1259
20-Dec-10,,,,1234.18
21-Dec-10,,,,1231.53
22-Dec-10,,,,1257.85
23-Dec-10,,,,1258.01
24-Dec-10,,,,1293.03
27-Dec-10,,,,1265.26
28-Dec-10,,,,1270.46
29-Dec-10,,,,1299.89
30-Dec-10,,,,1304.76
31-Dec-10,,,,1320.97
03-Jan-11,,,,1332.39
04-Jan-11,,,,1317.35
05-Jan-11,,,,1297.37
06-Jan-11,,,,1304.26
07-Jan-11,,,,1261.56
10-Jan-11,,,,1251.65
11-Jan-11,,,,1255.97
12-Jan-11,,,,1282.71
13-Jan-11,,,,1274.51
14-Jan-11,,,,1264.79
17-Jan-11,,,,1268.81
18-Jan-11,,,,1261.93
19-Jan-11,,,,1260.23
20-Jan-11,,,,1254.81
21-Jan-11,,,,1249.79
24-Jan-11,,,,1243.14
25-Jan-11,,,,1250.36
27-Jan-11,,,,1212.12
28-Jan-11,,,,1207.62
31-Jan-11,,,,1182.99
01-Feb-11,,,,1160.67
02-Feb-11,,,,1183.48
03-Feb-11,,,,1228.96
04-Feb-11,,,,1200.92
07-Feb-11,,,,1205.52
08-Feb-11,,,,1193.04
09-Feb-11,,,,1160.92
10-Feb-11,,,,1137.79
11-Feb-11,,,,1132.59
14-Feb-11,,,,1154.69
15-Feb-11,,,,1160.27
16-Feb-11,,,,1158.67
17-Feb-11,,,,1187.54
18-Feb-11,,,,1157.72
21-Feb-11,,,,1157.44
22-Feb-11,,,,1151.75
23-Feb-11,,,,1146.44
24-Feb-11,,,,1129.9
25-Feb-11,,,,1131.21
28-Feb-11,,,,1132.16
01-Mar-11,,,,1160
03-Mar-11,,,,1143.78
04-Mar-11,,,,1137.17
07-Mar-11,,,,1124.12
08-Mar-11,,,,1154.25
09-Mar-11,,,,1161.5
10-Mar-11,,,,1157.5
11-Mar-11,,,,1133.06
14-Mar-11,,,,1136.75
15-Mar-11,,,,1116.53
16-Mar-11,,,,1135.96
17-Mar-11,,,,1137.33
18-Mar-11,,,,1134.2
21-Mar-11,,,,1131.77
22-Mar-11,,,,1155.24
23-Mar-11,,,,1174.41
24-Mar-11,,,,1181.08
25-Mar-11,,,,1200.35
28-Mar-11,,,,1220.69
29-Mar-11,,,,1255.7
30-Mar-11,,,,1256.44
31-Mar-11,,,,1251.73
01-Apr-11,,,,1254.93
04-Apr-11,,,,1265.84
05-Apr-11,,,,1280.97
06-Apr-11,,,,1261.23
07-Apr-11,,,,1269.27
08-Apr-11,,,,1277.05
11-Apr-11,,,,1271.38
13-Apr-11,,,,1288.73
15-Apr-11,,,,1297.82
18-Apr-11,,,,1284.69
19-Apr-11,,,,1311.88
20-Apr-11,,,,1321.51
21-Apr-11,,,,1310.89
25-Apr-11,,,,1306.67
26-Apr-11,,,,1327.17
27-Apr-11,,,,1333.86
28-Apr-11,,,,1329.07
29-Apr-11,,,,1312.39
02-May-11,,,,1320.8
03-May-11,,,,1295.59
04-May-11,,,,1275.53
05-May-11,,,,1233.48
06-May-11,,,,1216.16
09-May-11,,,,1248.32
10-May-11,,,,1252.77
11-May-11,,,,1258.23
12-May-11,,,,1253.54
13-May-11,,,,1259.36
16-May-11,,,,1263.86
17-May-11,,,,1262.02
18-May-11,,,,1258.09
19-May-11,,,,1238.49
20-May-11,,,,1260.7
23-May-11,,,,1239.5
24-May-11,,,,1242.38
25-May-11,,,,1237.46
26-May-11,,,,1236.33
27-May-11,,,,1257.87
30-May-11,,,,1263.76
31-May-11,,,,1274.22
01-Jun-11,,,,1300.97
02-Jun-11,,,,1295.29
03-Jun-11,,,,1292.24
06-Jun-11,,,,1293.24
07-Jun-11,,,,1289.69
08-Jun-11,,,,1293.73
09-Jun-11,,,,1295.02
10-Jun-11,,,,1287.35
13-Jun-11,,,,1296.39
14-Jun-11,,,,1300.93
15-Jun-11,,,,1290.92
16-Jun-11,,,,1280.33
17-Jun-11,,,,1300.03
20-Jun-11,,,,1284.23
21-Jun-11,,,,1284.99
22-Jun-11,,,,1253.78
23-Jun-11,,,,1259.17
24-Jun-11,,,,1288.98
27-Jun-11,,,,1302.12
28-Jun-11,,,,1316.32
29-Jun-11,,,,1321.1
30-Jun-11,,,,1311.15
01-Jul-11,,,,1285.2
04-Jul-11,,,,1294.7
05-Jul-11,,,,1286.6
06-Jul-11,,,,1287.22
07-Jul-11,,,,1330.76
08-Jul-11,,,,1326.41
11-Jul-11,,,,1307.41
12-Jul-11,,,,1291.19
13-Jul-11,,,,1314.56
14-Jul-11,,,,1318.83
15-Jul-11,,,,1307.54
18-Jul-11,,,,1304.84
19-Jul-11,,,,1319.48
20-Jul-11,,,,1309.55
21-Jul-11,,,,1303.68
22-Jul-11,,,,1356.03
25-Jul-11,,,,1441.08
26-Jul-11,,,,1405.57
27-Jul-11,,,,1422.99
28-Jul-11,,,,1418.35
29-Jul-11,,,,1440.92
01-Aug-11,,,,1454.9
02-Aug-11,,,,1421.11
03-Aug-11,,,,1408.97
04-Aug-11,,,,1402.63
05-Aug-11,,,,1366.27
08-Aug-11,,,,1340.99
09-Aug-11,,,,1326.83
10-Aug-11,,,,1331.4
11-Aug-11,,,,1309.72
12-Aug-11,,,,1286.98
16-Aug-11,,,,1286.91
17-Aug-11,,,,1287.02
18-Aug-11,,,,1272.96
19-Aug-11,,,,1245.49
22-Aug-11,,,,1279.29
23-Aug-11,,,,1303.53
24-Aug-11,,,,1291.74
25-Aug-11,,,,1310.7
26-Aug-11,,,,1282.74
29-Aug-11,,,,1309.03
30-Aug-11,,,,1318.11
02-Sep-11,,,,1335.21
05-Sep-11,,,,1336.09
06-Sep-11,,,,1313.48
07-Sep-11,,,,1327.12
08-Sep-11,,,,1323.76
09-Sep-11,,,,1313.19
12-Sep-11,,,,1275.58
13-Sep-11,,,,1265.22
14-Sep-11,,,,1259.76
15-Sep-11,,,,1282.7
16-Sep-11,,,,1274.33
19-Sep-11,,,,1276.67
20-Sep-11,,,,1295.86
21-Sep-11,,,,1299.48
22-Sep-11,,,,1231.81
23-Sep-11,,,,1240.22
26-Sep-11,,,,1251.05
27-Sep-11,,,,1274.57
28-Sep-11,,,,1250.02
29-Sep-11,,,,1243.2
30-Sep-11,,,,1239.51
03-Oct-11,,,,1243.44
04-Oct-11,,,,1214.21
05-Oct-11,,,,1203.15
07-Oct-11,,,,1170.35
10-Oct-11,,,,1197.09
11-Oct-11,,,,1228.37
12-Oct-11,,,,1230.23
13-Oct-11,,,,1216.88
14-Oct-11,,,,1255.11
17-Oct-11,,,,1244.97
18-Oct-11,,,,1224.87
19-Oct-11,,,,1253.56
20-Oct-11,,,,1261.46
21-Oct-11,,,,1228.73
24-Oct-11,,,,1242.69
25-Oct-11,,,,1257.65
26-Oct-11,,,,1271.04
28-Oct-11,,,,1273.05
31-Oct-11,,,,1275.12
01-Nov-11,,,,1280.53
02-Nov-11,,,,1259.54
03-Nov-11,,,,1286.01
04-Nov-11,,,,1301.07
08-Nov-11,,,,1301.79
09-Nov-11,,,,1288.99
11-Nov-11,,,,1289.32
14-Nov-11,,,,1311.95
15-Nov-11,,,,1289.52
16-Nov-11,,,,1295.37
17-Nov-11,,,,1274.94
18-Nov-11,,,,1276.62
21-Nov-11,,,,1249.39
22-Nov-11,,,,1227.03
23-Nov-11,,,,1184.95
24-Nov-11,,,,1219.34
25-Nov-11,,,,1212.12
28-Nov-11,,,,1254.17
29-Nov-11,,,,1215.62
30-Nov-11,,,,1248.09
01-Dec-11,,,,1226.96
02-Dec-11,,,,1263.76
05-Dec-11,,,,1266.03
07-Dec-11,,,,1229.71
08-Dec-11,,,,1192.48
09-Dec-11,,,,1170.25
12-Dec-11,,,,1119.92
13-Dec-11,,,,1131.13
14-Dec-11,,,,1136.61
15-Dec-11,,,,1107.43
16-Dec-11,,,,1098.91
19-Dec-11,,,,1093.51
20-Dec-11,,,,1057
21-Dec-11,,,,1110.29
22-Dec-11,,,,1095.87
23-Dec-11,,,,1077.88
26-Dec-11,,,,1121.16
27-Dec-11,,,,1117.71
28-Dec-11,,,,1118.46
29-Dec-11,,,,1105.68
30-Dec-11,,,,1113.51
02-Jan-12,,,,1123.73
03-Jan-12,,,,1161.27
04-Jan-12,,,,1132.88
05-Jan-12,,,,1125.9
06-Jan-12,,,,1097.94
09-Jan-12,,,,1077.75
10-Jan-12,,,,1106.94
11-Jan-12,,,,1097.52
12-Jan-12,,,,1099.4
13-Jan-12,,,,1134.32
16-Jan-12,,,,1147.73
17-Jan-12,,,,1165.08
18-Jan-12,,,,1160.31
19-Jan-12,,,,1156.86
20-Jan-12,,,,1153.02
23-Jan-12,,,,1184.32
24-Jan-12,,,,1205.63
25-Jan-12,,,,1220.45
27-Jan-12,,,,1258.6
30-Jan-12,,,,1204.36
31-Jan-12,,,,1238.23
01-Feb-12,,,,1229.56
02-Feb-12,,,,1287.12
03-Feb-12,,,,1285.4
06-Feb-12,,,,1290.95
07-Feb-12,,,,1256.08
08-Feb-12,,,,1200.27
09-Feb-12,,,,1195.6
10-Feb-12,,,,1192.54
13-Feb-12,,,,1185.05
14-Feb-12,,,,1181.99
15-Feb-12,,,,1211.33
16-Feb-12,,,,1210.4
17-Feb-12,,,,1209.96
21-Feb-12,,,,1241.66
22-Feb-12,,,,1193.18
23-Feb-12,,,,1172.18
24-Feb-12,,,,1176.06
27-Feb-12,,,,1160.38
28-Feb-12,,,,1182.16
29-Feb-12,,,,1195.46
01-Mar-12,,,,1188.38
02-Mar-12,,,,1198.84
05-Mar-12,,,,1196.35
06-Mar-12,,,,1155.69
07-Mar-12,,,,1139.11
09-Mar-12,,,,1168.14
12-Mar-12,,,,1174.32
13-Mar-12,,,,1182.06
14-Mar-12,,,,1180.73
15-Mar-12,,,,1156.6
16-Mar-12,,,,1139.24
19-Mar-12,,,,1127.14
20-Mar-12,,,,1126.07
21-Mar-12,,,,1153.92
22-Mar-12,,,,1123.8
23-Mar-12,,,,1154.16
26-Mar-12,,,,1131.31
27-Mar-12,,,,1156.02
28-Mar-12,,,,1146.4
29-Mar-12,,,,1132.86
30-Mar-12,,,,1149.17
02-Apr-12,,,,1160.91
03-Apr-12,,,,1157.36
04-Apr-12,,,,1138.13
09-Apr-12,,,,1131.23
10-Apr-12,,,,1135.67
11-Apr-12,,,,1114.93
12-Apr-12,,,,1121.41
13-Apr-12,,,,1112.44
16-Apr-12,,,,1096.76
17-Apr-12,,,,1116.32
18-Apr-12,,,,1105.66
19-Apr-12,,,,1104.08
20-Apr-12,,,,1107.22
23-Apr-12,,,,1065
24-Apr-12,,,,1044.27
25-Apr-12,,,,1056.84
26-Apr-12,,,,1049.09
27-Apr-12,,,,1039.12
30-Apr-12,,,,1043.46
02-May-12,,,,1064.92
03-May-12,,,,1056.33
04-May-12,,,,1040.11
07-May-12,,,,1054.13
08-May-12,,,,1042.96
09-May-12,,,,1026.18
10-May-12,,,,1027.41
11-May-12,,,,1023.65
14-May-12,,,,1019.98
15-May-12,,,,1015.69
16-May-12,,,,996.68
17-May-12,,,,997.25
18-May-12,,,,992.78
21-May-12,,,,990.95
22-May-12,,,,979.89
23-May-12,,,,944.27
24-May-12,,,,988.37
25-May-12,,,,992.43
28-May-12,,,,1006.55
29-May-12,,,,996.82
30-May-12,,,,997.63
31-May-12,,,,995.83
01-Jun-12,,,,989.17
04-Jun-12,,,,974.93
05-Jun-12,,,,956.55
06-Jun-12,,,,988.02
07-Jun-12,,,,999.9
08-Jun-12,,,,1008.87
11-Jun-12,,,,1007.64
12-Jun-12,,,,1020.21
13-Jun-12,,,,1018.46
14-Jun-12,,,,1010.44
15-Jun-12,,,,1026.95
18-Jun-12,,,,1013.07
19-Jun-12,,,,1025.46
20-Jun-12,,,,1017.29
21-Jun-12,,,,1024.02
22-Jun-12,,,,1017.52
25-Jun-12,,,,1011.72
26-Jun-12,,,,1005.54
27-Jun-12,,,,1002.56
28-Jun-12,,,,998.41
29-Jun-12,,,,1006.86
02-Jul-12,,,,1023.23
03-Jul-12,,,,1057.3
04-Jul-12,,,,1082.92
05-Jul-12,,,,1078.1
06-Jul-12,,,,1072.55
09-Jul-12,,,,1056.68
10-Jul-12,,,,1076.58
11-Jul-12,,,,1061.36
12-Jul-12,,,,1032.42
13-Jul-12,,,,1035.97
16-Jul-12,,,,1062.31
17-Jul-12,,,,1068.15
18-Jul-12,,,,1071.73
19-Jul-12,,,,1047.16
20-Jul-12,,,,1044.26
23-Jul-12,,,,1014.85
24-Jul-12,,,,1023.39
25-Jul-12,,,,1003.42
26-Jul-12,,,,995.34
27-Jul-12,,,,1007.98
30-Jul-12,,,,1017.89
31-Jul-12,,,,995.61
01-Aug-12,,,,990.77
02-Aug-12,,,,995.04
03-Aug-12,,,,989.19
06-Aug-12,,,,988.56
07-Aug-12,,,,984.57
08-Aug-12,,,,930.34
09-Aug-12,,,,881.82
10-Aug-12,,,,880.25
13-Aug-12,,,,893.65
14-Aug-12,,,,895.44
16-Aug-12,,,,893.85
17-Aug-12,,,,897.89
21-Aug-12,,,,891.96
22-Aug-12,,,,865.24
23-Aug-12,,,,866.14
24-Aug-12,,,,863.57
27-Aug-12,,,,862.15
28-Aug-12,,,,858.18
29-Aug-12,,,,839.4
30-Aug-12,,,,839.65
31-Aug-12,,,,844.76
03-Sep-12,,,,846.7
04-Sep-12,,,,856.81
05-Sep-12,,,,878.1
06-Sep-12,,,,866.01
07-Sep-12,,,,877.9
10-Sep-12,,,,889.2
11-Sep-12,,,,895.57
12-Sep-12,,,,895.97
13-Sep-12,,,,878.26
14-Sep-12,,,,886.2
17-Sep-12,,,,915.54
18-Sep-12,,,,929.08
20-Sep-12,,,,932.43
21-Sep-12,,,,963.54
24-Sep-12,,,,960.84
25-Sep-12,,,,956.02
26-Sep-12,,,,928.94
27-Sep-12,,,,917.06
28-Sep-12,,,,926.73
01-Oct-12,,,,924.1
03-Oct-12,,,,922.71
04-Oct-12,,,,935.71
05-Oct-12,,,,919.52
08-Oct-12,,,,936.01
09-Oct-12,,,,917.44
10-Oct-12,,,,902.03
11-Oct-12,,,,920.05
12-Oct-12,,,,902.55
15-Oct-12,,,,910.29
16-Oct-12,,,,916.07
17-Oct-12,,,,924.77
18-Oct-12,,,,916.45
19-Oct-12,,,,915.71
22-Oct-12,,,,928.21
23-Oct-12,,,,925.14
25-Oct-12,,,,919.26
26-Oct-12,,,,909.55
29-Oct-12,,,,918.78
30-Oct-12,,,,916.06
31-Oct-12,,,,914.97
01-Nov-12,,,,946.47
02-Nov-12,,,,934.7
05-Nov-12,,,,931.52
06-Nov-12,,,,930.38
07-Nov-12,,,,930.3
08-Nov-12,,,,949.08
09-Nov-12,,,,947.28
12-Nov-12,,,,957.94
13-Nov-12,,,,966.93
15-Nov-12,,,,994.68
16-Nov-12,,,,1014.82
19-Nov-12,,,,1034.9
20-Nov-12,,,,1026.78
21-Nov-12,,,,1022.95
22-Nov-12,,,,1028.64
23-Nov-12,,,,1021.59
26-Nov-12,,,,1042.58
27-Nov-12,,,,1092.62
29-Nov-12,,,,1101.13
30-Nov-12,,,,1117.2
03-Dec-12,,,,1102.17
04-Dec-12,,,,1107.27
05-Dec-12,,,,1103.22
06-Dec-12,,,,1095.03
07-Dec-12,,,,1087.72
10-Dec-12,,,,1077.34
11-Dec-12,,,,1062.91
12-Dec-12,,,,1062.09
13-Dec-12,,,,1068.43
14-Dec-12,,,,1056.46
17-Dec-12,,,,1027.01
18-Dec-12,,,,1059.1
19-Dec-12,,,,1065.61
20-Dec-12,,,,1071.51
21-Dec-12,,,,1043.46
24-Dec-12,,,,1050.08
26-Dec-12,,,,1076.6
27-Dec-12,,,,1082.54
28-Dec-12,,,,1081.26
31-Dec-12,,,,1077.9
01-Jan-13,,,,1091.69
02-Jan-13,,,,1094.97
03-Jan-13,,,,1122.82
04-Jan-13,,,,1124.53
07-Jan-13,,,,1125.27
08-Jan-13,,,,1138.52
09-Jan-13,,,,1143.63
10-Jan-13,,,,1134.14
11-Jan-13,,,,1114.23
14-Jan-13,,,,1135.99
15-Jan-13,,,,1190.99
16-Jan-13,,,,1167.82
17-Jan-13,,,,1197.85
18-Jan-13,,,,1185.38
21-Jan-13,,,,1211.47
22-Jan-13,,,,1198.17
23-Jan-13,,,,1236.79
24-Jan-13,,,,1202.25
25-Jan-13,,,,1206.58
28-Jan-13,,,,1198.58
29-Jan-13,,,,1173.77
30-Jan-13,,,,1163.4
31-Jan-13,,,,1151.78
01-Feb-13,,,,1127.28
04-Feb-13,,,,1123.75
05-Feb-13,,,,1105.97
06-Feb-13,,,,1112.13
07-Feb-13,,,,1086.88
08-Feb-13,,,,1091.76
11-Feb-13,,,,1079.76
12-Feb-13,,,,1091.83
13-Feb-13,,,,1096.02
14-Feb-13,,,,1058.16
15-Feb-13,,,,1071.79
18-Feb-13,,,,1068.77
19-Feb-13,,,,1056.28
20-Feb-13,,,,1047.6
21-Feb-13,,,,1021.48
22-Feb-13,,,,1063.65
25-Feb-13,,,,1054.33
26-Feb-13,,,,1066.82
27-Feb-13,,,,1093.93
28-Feb-13,,,,1085.16
01-Mar-13,,,,1053.8
04-Mar-13,,,,1060.18
05-Mar-13,,,,1076.9
06-Mar-13,,,,1079.14
07-Mar-13,,,,1075.06
08-Mar-13,,,,1087.26
11-Mar-13,,,,1089.47
12-Mar-13,,,,1070
13-Mar-13,,,,1072.65
14-Mar-13,,,,1069.69
15-Mar-13,,,,1054.64
18-Mar-13,,,,1045.28
19-Mar-13,,,,1003.24
20-Mar-13,,,,961.96
21-Mar-13,,,,997.9
22-Mar-13,,,,985.57
25-Mar-13,,,,971.16
26-Mar-13,,,,990.8
28-Mar-13,,,,993.4
01-Apr-13,,,,1002.79
02-Apr-13,,,,1006.91
03-Apr-13,,,,978.53
04-Apr-13,,,,952.41
05-Apr-13,,,,941.21
08-Apr-13,,,,975.38
09-Apr-13,,,,960.04
10-Apr-13,,,,987.44
11-Apr-13,,,,978.42
12-Apr-13,,,,975.86
15-Apr-13,,,,989.69
16-Apr-13,,,,1012.83
17-Apr-13,,,,1013.31
18-Apr-13,,,,1048.64
22-Apr-13,,,,1067.99
23-Apr-13,,,,1065.97
25-Apr-13,,,,1081.19
26-Apr-13,,,,1119.65
29-Apr-13,,,,1134.41
30-Apr-13,,,,1140.71
02-May-13,,,,1150.05
03-May-13,,,,1157.94
06-May-13,,,,1164.73
07-May-13,,,,1189.04
08-May-13,,,,1170.03
09-May-13,,,,1165.33
10-May-13,,,,1163.97
13-May-13,,,,1130.57
14-May-13,,,,1153.21
15-May-13,,,,1170.01
16-May-13,,,,1165.94
17-May-13,,,,1152.21
20-May-13,,,,1132.15
21-May-13,,,,1121.61
22-May-13,,,,1136.93
23-May-13,,,,1102.02
24-May-13,,,,1097.99
27-May-13,,,,1138.64
28-May-13,,,,1150.85
29-May-13,,,,1146.61
30-May-13,,,,1146.25
31-May-13,,,,1098.91
03-Jun-13,,,,1108.41
04-Jun-13,,,,1117.75
05-Jun-13,,,,1121.8
06-Jun-13,,,,1104.3
07-Jun-13,,,,1078.39
10-Jun-13,,,,1061.91
11-Jun-13,,,,1041.12
12-Jun-13,,,,1046.2
13-Jun-13,,,,1067.96
14-Jun-13,,,,1076.06
